action_key,notice_id,notice_key,institution_source_title,institution_source_town,institution_source_type,institution_row_index,action_type,improvement_status,ordered_date,deadline_date,visit_date,source_language,source_evidence,raw_detail_file,raw_detail_sha256,raw_pdf_file,raw_pdf_sha256,pdf_page,pdf_row,registry_ids,registry_titles,entity,join_status,join_evidence,candidate_penalty_links
ntpc-kidedu-6098-action-4301261e0d9dddab,6098,ntpc-kidedu-6098,新北市私立喬中幼兒園,樹林區,私立,49,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","49
樹林區
私人
新北市私立喬中幼兒園
11月18日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,49,"[""b85b6cd0-aec9-4216-b7fc-bc530bf27ee4""]","[""新北市私立喬中幼兒園""]",新北市私立喬中幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_27182c5e90e6261a572e"",""penalty_registry_id"":""b85b6cd0-aec9-4216-b7fc-bc530bf27ee4"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_4b6268ec6fa95c09f088"",""penalty_registry_id"":""b85b6cd0-aec9-4216-b7fc-bc530bf27ee4"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_fec7cb09bd56b28d71ee"",""penalty_registry_id"":""b85b6cd0-aec9-4216-b7fc-bc530bf27ee4"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-d54fbf94359f0886,6098,ntpc-kidedu-6098,財團法人新北市私立張方大慈善事業基金會附設新北市私立士箱幼兒園,樹林區,私立,50,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","50
樹林區
財團法人
附設
財團法人新北市私立張方大慈善事業基
金會附設新北市私立士箱幼兒園
11月18日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,50,"[""fb9e4e97-815b-4e9f-879c-86b62c6b5bd5""]","[""財團法人新北市私立張方大慈善事業基金會附設新北市私立士箱幼兒園""]",財團法人新北市私立張方大慈善事業基金會附設新北市私立士箱幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_039e15af8f9dd6caf69a"",""penalty_registry_id"":""fb9e4e97-815b-4e9f-879c-86b62c6b5bd5"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-0a2488a97fe3fa05,6098,ntpc-kidedu-6098,新北市私立榕榕園幼兒園,蘆洲區,私立,51,corrective_order_followup,ordered,2016-05-03,,2016-11-22,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","51
蘆洲區
私人
新北市私立榕榕園幼兒園
11月22日
星期二",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,51,"[""7e99f2fc-51cc-4a33-8c0f-9d3218ae283e""]","[""新北市私立榕榕園幼兒園""]",新北市私立榕榕園幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_1548c2dfa9bb0be71904"",""penalty_registry_id"":""7e99f2fc-51cc-4a33-8c0f-9d3218ae283e"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_3cc8b2f2eff81c19f21e"",""penalty_registry_id"":""7e99f2fc-51cc-4a33-8c0f-9d3218ae283e"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_61b706623c53ac8f37ba"",""penalty_registry_id"":""7e99f2fc-51cc-4a33-8c0f-9d3218ae283e"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_b62f702f215df40c3bea"",""penalty_registry_id"":""7e99f2fc-51cc-4a33-8c0f-9d3218ae283e"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":2,""group_record_index"":1,""penalty_group_id"":""pengrp_c5caab7e89d01830c6e4"",""penalty_registry_id"":""7e99f2fc-51cc-4a33-8c0f-9d3218ae283e"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":2,""group_record_index"":2,""penalty_group_id"":""pengrp_c5caab7e89d01830c6e4"",""penalty_registry_id"":""7e99f2fc-51cc-4a33-8c0f-9d3218ae283e"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-2d0bf68b11d6a70d,6098,ntpc-kidedu-6098,新北市私立今人園幼兒園,蘆洲區,私立,52,corrective_order_followup,ordered,2016-05-03,,2016-11-22,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","52
蘆洲區
私人
新北市私立今人園幼兒園
11月22日
星期二",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,52,"[""a2cbea3d-f7d2-4ce6-86f5-1a8ab0272dcc""]","[""新北市私立今人園幼兒園""]",新北市私立今人園幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-8ec080abb6490893,6098,ntpc-kidedu-6098,新北市私立蘆幼幼兒園,蘆洲區,私立,53,corrective_order_followup,ordered,2016-05-03,,2016-11-22,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","53
蘆洲區
私人
新北市私立蘆幼幼兒園
11月22日
星期二",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,53,"[""8e1ab98c-5485-4b38-a606-066690944fde""]","[""新北市私立蘆幼幼兒園""]",新北市私立蘆幼幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_0e6c82f2728235dd9f80"",""penalty_registry_id"":""8e1ab98c-5485-4b38-a606-066690944fde"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-8f6ba5e99603e8be,6098,ntpc-kidedu-6098,新北市私立名欣幼兒園,樹林區,私立,54,corrective_order_followup,ordered,2016-05-03,,2016-11-22,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","54
樹林區
私人
新北市私立名欣幼兒園
11月22日
星期二",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,54,"[""5691b486-ecc9-47ce-abbf-445309b4b98c""]","[""新北市私立名欣幼兒園""]",新北市私立名欣幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_14efda1b585a8c385e9e"",""penalty_registry_id"":""5691b486-ecc9-47ce-abbf-445309b4b98c"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_92a6d3b2c8941bedea71"",""penalty_registry_id"":""5691b486-ecc9-47ce-abbf-445309b4b98c"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-2775ccf32d022f17,6098,ntpc-kidedu-6098,新北市私立育智幼兒園,樹林區,私立,55,corrective_order_followup,ordered,2016-05-03,,2016-11-22,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","55
樹林區
私人
新北市私立育智幼兒園
11月22日
星期二",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,55,[],[],,unresolved_historical_institution,exact_title:0;entity_candidates:0;name_core_candidates:0;sibling_registry_ids:0,[]
ntpc-kidedu-6098-action-a8321911320bd465,6098,ntpc-kidedu-6098,新北市私立建丞幼兒園,樹林區,私立,56,corrective_order_followup,ordered,2016-05-03,,2016-11-22,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","56
樹林區
私人
新北市私立建丞幼兒園
11月22日
星期二",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,56,"[""5a918cf0-54f4-4b35-b5c8-443c4200277a""]","[""新北市私立建丞幼兒園""]",新北市私立建丞幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-5d762d26ffca0eae,6098,ntpc-kidedu-6098,新北市私立迴龍幼兒園,樹林區,私立,57,corrective_order_followup,ordered,2016-05-03,,2016-11-22,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","57
樹林區
私人
新北市私立迴龍幼兒園
11月22日
星期二",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,57,"[""b5f704ff-be54-46f9-96e9-48a471982478""]","[""新北市私立迴龍幼兒園""]",新北市私立迴龍幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-443d41bf87284db0,6098,ntpc-kidedu-6098,新北市私立新力幼兒園,樹林區,私立,58,corrective_order_followup,ordered,2016-05-03,,2016-11-22,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","58
樹林區
私人
新北市私立新力幼兒園
11月22日
星期二",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,58,[],[],,unresolved_historical_institution,exact_title:0;entity_candidates:0;name_core_candidates:0;sibling_registry_ids:0,[]
ntpc-kidedu-6098-action-d5b84fa4612eb210,6098,ntpc-kidedu-6098,新北市私立鑫立群幼兒園,樹林區,私立,59,corrective_order_followup,ordered,2016-05-03,,2016-11-22,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","59
樹林區
私人
新北市私立鑫立群幼兒園
11月22日
星期二",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,59,"[""680fe201-d194-4b69-9600-9499a916f3d3""]","[""新北市私立鑫立群幼兒園""]",新北市私立鑫立群幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_9726f21385d782bc0632"",""penalty_registry_id"":""680fe201-d194-4b69-9600-9499a916f3d3"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-fddd6c81605ca853,6098,ntpc-kidedu-6098,財團法人華山愛德教育基金會附設新北市私立林口愛德幼兒園,林口區,私立,60,corrective_order_followup,ordered,2016-05-03,,2016-11-22,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","60
林口區
財團法人
附設
財團法人華山愛德教育基金會附設新北
市私立林口愛德幼兒園
11月22日
星期二
第3/5頁",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,60,"[""9ab572f1-6f45-497d-b001-757a59047aed""]","[""財團法人華山愛德教育基金會附設新北市私立林口愛德幼兒園""]",財團法人華山愛德教育基金會附設新北市私立林口愛德幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-c4c5e309381fd6f2,6098,ntpc-kidedu-6098,新北市私立妙媽咪幼兒園,泰山區,私立,61,corrective_order_followup,ordered,2016-05-03,,2016-11-22,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","61
泰山區
私人
新北市私立妙媽咪幼兒園
11月22日
星期二",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,61,[],[],,unresolved_historical_institution,exact_title:0;entity_candidates:0;name_core_candidates:0;sibling_registry_ids:0,[]
ntpc-kidedu-6098-action-c522567c07184669,6098,ntpc-kidedu-6098,新北市私立美式夏綠蒂幼兒園,蘆洲區,私立,62,corrective_order_followup,ordered,2016-05-03,,2016-11-23,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","62
蘆洲區
私人
新北市私立美式夏綠蒂幼兒園
11月23日
星期三",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,62,"[""f22a9587-06a1-46c4-8a59-8e257956137e""]","[""新北市私立美式夏綠蒂幼兒園""]",新北市私立美式夏綠蒂幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_cbaf20df9c8c4ba1034c"",""penalty_registry_id"":""f22a9587-06a1-46c4-8a59-8e257956137e"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-fd78a04b6402712a,6098,ntpc-kidedu-6098,新北市私立麥克叔叔幼兒園,蘆洲區,私立,63,corrective_order_followup,ordered,2016-05-03,,2016-11-23,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","63
蘆洲區
私人
新北市私立麥克叔叔幼兒園
(原萱榳幼兒園105.07.04更名)
11月23日
星期三",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,63,[],[],,unresolved_historical_institution,exact_title:0;entity_candidates:0;name_core_candidates:0;sibling_registry_ids:0,[]
ntpc-kidedu-6098-action-3f313f4e19f54dfe,6098,ntpc-kidedu-6098,新北市私立幼育成幼兒園,蘆洲區,私立,64,corrective_order_followup,ordered,2016-05-03,,2016-11-23,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","64
蘆洲區
私人
新北市私立幼育成幼兒園
11月23日
星期三",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,64,"[""0868f6a3-b2b8-402c-a03c-63f78d32b2c5""]","[""新北市私立幼育成幼兒園""]",新北市私立幼育成幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_363eda657ec2c37203be"",""penalty_registry_id"":""0868f6a3-b2b8-402c-a03c-63f78d32b2c5"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_d022fd6eba7b2628ed1e"",""penalty_registry_id"":""0868f6a3-b2b8-402c-a03c-63f78d32b2c5"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-84242c31a02c47c7,6098,ntpc-kidedu-6098,新北市私立愛心園幼兒園,蘆洲區,私立,65,corrective_order_followup,ordered,2016-05-03,,2016-11-23,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","65
蘆洲區
私人
新北市私立愛心園幼兒園
11月23日
星期三",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,65,"[""aba0e090-999a-42cc-a583-036813dd5f67""]","[""新北市私立愛心園幼兒園""]",新北市私立愛心園幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-525e9e7447d11774,6098,ntpc-kidedu-6098,新北市私立童話村幼兒園,三峽區,私立,66,corrective_order_followup,ordered,2016-05-03,,2016-11-23,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","66
三峽區
私人
新北市私立童話村幼兒園
11月23日
星期三",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,66,"[""86e5fab6-1d52-47c9-ac83-813293d5447a""]","[""新北市私立童話村幼兒園""]",新北市私立童話村幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
