code,short_name,academic_year,issue
N28,新樂,112,"收支餘絀表『行政管理費』欄之『差異數』印為『-』：預算數與決算數均為400,000（固定委辦管理費，執行率100%），差異在算術上確為0，此處『-』應理解為『差異數為零』而非『未編列數字』；為遵守『破折號＝null』的抽取鐵則，本JSON仍將該列 execution 差異對應欄位處理為未輸出（income_statement schema 未設 diff 欄位，故不影響數值本身），僅在此說明避免誤讀為缺漏。"
N28,新樂,112,收支餘絀表『所得稅費用』欄，預算數、決算數、差異數三欄均為『-』：兩個學年度皆無所得稅費用，較可能是真實的0（非營利法人本身無所得稅負擔，或稅負由基金會自行繳納而非列入本表，見附註二(一)），而非資料缺漏，但仍依規則填 null，特此說明避免與『未編列預算』混淆。
N28,新樂,112,"note_3（其他收入及其他支出）本身沒有另外的敘述性原文段落，其『不得以收支相抵後淨額入帳』之會計政策原文已完整收錄於 note_2(八)，故 note_3.text 依規則填 null；已交叉核對：專案補助3,557,337＋代收補助131,800＋代收代付68,950＝3,758,087，與收支餘絀表『其他收入』『其他支出』兩數完全一致，且本年與111學年度比較欄（p07：2,017,934）在各自年度亦收入=支出，顯示皆為足額（gross）入帳的政府專案補助與代收代付款，非收支相抵後淨額，未發現與附註二(八)政策不符之處。"
N28,新樂,112,資產負債表基準日113年7月31日，即112學年度＋1年之7/31，與CLAUDE.md所述『學年度N的資產負債表基準日是(N+1)/7/31』規則一致，非異常。
N28,新樂,112,note_1『核定及實際招收總人數』在本報告中為分別揭露的兩個不同數字（212名／211名），非常見的『核定及實際招收總人數合併為一個數字』情形，故未觸發該項issue。
N28,新樂,113,"本表無『本期餘絀』單一列：收支餘絀表分列『本期稅前餘絀』／『所得稅費用』／『本期稅後餘絀』，已照抄未合併。資產負債表的『本期餘絀』為 985,606，與稅前／稅後餘絀一致（所得稅費用為空白）。"
N28,新樂,113,『收入』與『支出』為區段標題列，本身無任何數字，未列入 lines。
N28,新樂,113,"業務發展費 決算數 4,220,261 元，預算數為空白（未編列預算），執行率亦為空白。此為金額第二大之支出科目（占支出合計 14.5%），卻完全未編列預算。112 學年度同樣情形（決算 3,968,524、預算空白），屬連續兩年度未編列預算。"
N28,新樂,113,"延長照顧服務支出／延長照顧服務收入淨額 兩者決算數完全相同（均 303,880）；其他支出／其他收入 兩者決算數亦完全相同（均 5,485,082）。四者預算數均空白。此類完全對沖之收支使『收入合計』膨脹 5,788,962 元，而業務發展準備金提列上限係以收入總額之 20% 計算（附註二(五)），建議人工確認提列基數是否應排除此等代收代付性質項目。以收入合計 30,175,635 計，20% 上限為 6,035,127，本年提列 4,220,261 未超限；若排除上述對沖項目（基數 24,386,673），20% 上限為 4,877,335，仍未超限。兩種算法皆未超限，僅為基數認定之提醒。"
N28,新樂,113,"附註二(五)規定業務發展準備金僅得於『未發生虧損之年度』提列。112 學年度本期餘絀為 (341,388) 虧損，惟該年度仍列報業務發展費 3,968,524；若未提列該筆費用，112 學年度反為餘絀 3,627,136。亦即該年度之虧損係由業務發展費提列本身所造成。本年度（113）餘絀為正 985,606，提列 4,220,261 亦使餘絀由 5,205,867 降為 985,606。屬文件內部政策與數字之張力，建議人工判讀提列年度認定與核准文件。"
N28,新樂,113,"業務發展準備金（資產面 9,655,985）與業務發展準備（負債面 9,655,985）金額相符；資遣費準備金／準備（均 318,451）、代管財產／應付代管財產（均 3,408,404）、購置財產／應付購置財產（均 751,851）亦皆相符，與附註二(四)(六)之規定一致，無不符情形。業務發展準備金本期增加 4,220,261（5,435,724→9,655,985），恰等於業務發展費決算數。"
N28,新樂,113,附註一(六)『核定及實際招收總人數：分別為 200 名及 197 名』為分列陳述，非合併數字，已分別填入 approved_capacity=200、actual_enrolment=197。
N28,新樂,113,附註一(九)『員工人數均為 25 人（含教保人員 18 人）』係 114/7/31 及 113/7/31 兩期同數之合併陳述，本年度取 25 人與 18 人。
N28,新樂,113,"影像目錄僅提供 p04–p11 共 8 頁。報表所引用之附註三、四、五（如其他收入、餘絀、行政管理費之明細）不在可取得頁面內，無法據以交叉驗證『其他收入 5,485,082』與『其他支出 5,485,082』之性質。"
N28,新樂,113,"全部驗算通過，無 1 元四捨五入差異：流動資產合計、非流動資產合計、資產總計、流動負債合計、非流動負債合計、負債總額、餘絀總額、負債及餘絀總計、收入合計、支出合計、本期稅前餘絀、各科目執行率皆與表列數相符。並經淨值變動表（p8：114/7/31 累積餘絀 2,464,253、本期餘絀 985,606、合計 3,449,859）與現金流量表（p9：期末現金 11,031,538）交叉驗證一致。"
N28,新樂,113,"附註五揭露之行政管理費 400,000（113.8.1~114.7.31）與收支餘絀表行政管理費決算數 385,284 不同，期末其他應付款 376,093 與前兩者亦不同——三數互不相符，非全庫常見之「三處吻合」或「揭露＝年末應付」兩種樣態，已照實記錄，建議人工確認行政管理費之實際結算與應付款計算基礎。"
N29,東湖,111,資產負債表(p05)只有單一期間欄位「112年7月31日」，本園111年8月30日開園，為首個學年度，故無比較期欄位；未虛構比較欄。
N29,東湖,111,累積餘絀在資產負債表印為破折號「-」（空白），已記為 null 而非 0；淨值變動表(p07)期初「111年8月30日餘額」累積餘絀亦為「$ -」，佐證首年無累積餘絀。
N29,東湖,111,"資產負債表資產面「並無」資遣費準備金科目：非流動資產僅列業務發展準備金 1,390,000、代管財產 4,347,810、購置財產 212,029，合計 5,949,839 與印製之非流動資產合計相符，故 severance_asset 為 null（科目缺漏，非數字不清）。附註二(四)載明資遣費準備金應與非流動負債之資遣費準備(105,517)相符 — 潛在查核發現。"
N29,東湖,111,收支餘絀表期間印為「民國111年8月30日至112年7月31日」（欄頭 111.8.30~112.7.31），非題目所述之 111/8/1 起算；依開園日 111/8/30 起算。全份僅一張收支餘絀表，無比較期。
N29,東湖,111,"預算數為破折號（空白）者已記為 null：教保費收入減項、延後托育收入淨額、利息收入、其他收入、業務發展費、延後托育支出、其他支出、所得稅費用。其中業務發展費決算數 1,390,000 而預算數空白（無編列預算）— 潛在查核發現。"
N29,東湖,111,執行率欄位在所有小計/合計列為完全空白（非破折號）：收入合計、支出合計、本期稅前餘絀、所得稅費用、本期稅後餘絀，已記為 null。
N29,東湖,111,"收支餘絀表未印「本期餘絀」單一列，改列「本期稅前餘絀」與「本期稅後餘絀」；資產負債表之本期餘絀 2,645,162 等於本期稅後餘絀決算數。"
N29,東湖,111,行政管理費之差異數印為破折號（決算=預算，差額為零）；本欄未納入輸出欄位，不影響擷取。
N29,東湖,111,紅色關防印壓於 p05/p06/p07 標題區，經 RGB 逐點取最大值（抑制紅色通道）後黑字全部清晰可讀；本份文件無任何無法辨識之數字。
N29,東湖,111,"附註三(二)1.資遣費準備(p13)：期初餘額$-、本期提列105,517、期末餘額$105,517（此為負債面提列數，與資產負債表資遣費準備負債105,517一致）；緊接段落另揭露「依據非營利幼兒園實施辦法之規定，提撥資遣費準備金餘額如下：112年7月31日 資遣費準備金 $ -」——此為專戶或定存實際提撥金額之揭露，印為破折號（空白），非數字。該欄與負債面提列數105,517形成落差，是「資遣費準備金是否已實際存入專戶」的直接文件證據：112/7/31時該專戶尚未有資金入帳，與資產負債表資產面無資遣費準備科目（severance_asset為null）互相印證。"
N29,東湖,112,"【任務特別提示核實】111學年度（比較期）資產負債表資產面確無資遣費準備金科目（僅負債面資遣費準備105,517），已由前一份112學年度以前之抽取（N29_東湖_111.json）記為 severance_asset=null 確認為開辦首年現象。本份112學年度資產負債表（p05）資產面已新增「資遣費準備金」科目，113/7/31餘額為223,357，與負債面「資遣費準備」223,357完全相符，符合附註二(四)「基金數額應與非流動負債數額相符」之規定；比較欄（112/7/31）資產面仍為破折號（空白），與負債面105,517不對稱，兩者共同確認「首年只有負債面、次年資產面補齊」的時序。"
N29,東湖,112,"資產負債表(p05)、收支餘絀表(p06)、淨值變動表(p08)、現金流量表(p09)四表之間金額全部交叉核對一致：期末現金10,544,276（現金流量表=資產負債表現金及銀行存款）；本期餘絀(269,644)與累積餘絀2,645,162之合計2,375,518（淨值變動表=資產負債表餘絀總額）；資遣費準備期末餘額223,357、業務發展準備期末餘額4,590,000（附註三(二)(1)(2)之基金滾算表=資產負債表資產面與負債面）。步驟三全部驗算通過，無需回填之缺漏。"
N29,東湖,112,"【觀察，非新發現】現金流量表(p09)兩學年度「投資活動之淨現金流入」均列為破折號（$0），但非流動資產於112學年度合計增加2,803,683元（資遣費準備金+223,357、業務發展準備金+3,200,000、購置財產+119,625，扣除代管財產因折舊減少-879,299）。其中業務發展準備金增提3,200,000恰等於收支餘絀表『業務發展費』決算數3,200,000，資遣費準備金增提117,840（=現金流量表『資遣費準備淨變動』欄與業務發展準備金增提之淨額結果為-105,517，可回算一致）；購置財產增加119,625元性質為添購單價逾萬元之設施設備，理論上應有對應之投資性現金流出，但現金流量表未見揭露，與本指引先前在其他報告觀察到的『提列準備但未見現金流出』模式相符，本份報告亦出現同一模式，記錄供查考。"
N29,東湖,112,"附註五(二)1.『行政管理費』揭露112.8.1~113.7.31關係人交易金額為394,385元，與收支餘絀表(p06)行政管理費決算數400,000元不一致（差5,615元）；但394,385元與附註五(二)2.『其他應付款』113年7月31日餘額394,385元完全相同，111.8.1~112.7.31欄394,385對應之上期364,018亦與其他應付款112年7月31日餘額364,018相同。核對後判定：附註五『行政管理費』欄實質揭露的是年末應付受託法人餘額（非全年費用），與本語料庫已知之普遍模式一致（差額推測為當年度已現金支付予受託法人之金額），非報表矛盾，故不視為異常，僅記錄供交叉比對。"
N29,東湖,112,附註五(二)1.表頭將上期區間標示為『111.8.1~112.7.31』，但依附註一(四)及收支餘絀表(p07)，本園實際開園日為111年8月30日、上期收支餘絀表期間印為『111.8.30~112.7.31』；附註五表頭之『111.8.1』與其他報表不一致，屬文件內部標示小瑕疵（可能為範本預設值未依開園日調整），不影響金額本身。
N29,東湖,112,【逐字轉錄保留原文用字，非我方誤植】附註二(十一)賸餘款動支段落原文兩次使用『契約期間居滿』『契約居滿』，而非法規慣用之『屆滿』；已依規範逐字保留原文用字，不予校正。
N29,東湖,112,附註一(六)『核定及實際招收總人數：242名』為合併陳述，approved_capacity與actual_enrolment均填242。附註一(九)員工人數同時列示113/7/31（29人，含教保人員21人）與112/7/31（28人，含教保人員21人）兩個時點；因資產負債表『本期』基準日為113/7/31，note_1採用113/7/31之29人/21人。
N29,東湖,112,"收支餘絀表(p06)本期無單一『本期餘絀』列，改列『本期稅前餘絀』／『所得稅費用』／『本期稅後餘絀』三列；本期所得稅費用預算數與決算數均印為破折號（本學年度無所得稅費用），已填null，未與比較期（111學年度決算數4,315）混淆。已依規範照抄，未合併為一列。"
N29,東湖,112,【工作流程說明，非文件內容】本題提供之影像目錄 data/interim/pages/112/N29_東湖/ 僅含p04–p16共13頁，但該範圍內尚未出現附註三（其他收入/支出）與附註五（關係人交易），且p16頁尾內容（人事費明細接續）顯示報告仍在延續。經清點來源PDF（data/raw/資料集/非營利園財報/112學年度/N29東湖_112學年度財務報告.pdf）共41頁，確認印刷頁4對應PDF索引3（偏移量=印刷頁-1）後，於本次任務之私有工作目錄自行以200dpi補渲染印刷頁17–41，並逐頁核對頁尾代號N29-17至N29-25無誤，方在p20找到附註三、p22找到附註五。p26以後為附表二後續（經費流用及匀支檢查表）及其他附件，未見與schema相關之新資訊，故未逐頁核對至p41。
N29,東湖,113,附註一(六)將核定與實際招收人數印成合併陳述「核定及實際招收總人數：228 名」，故 approved_capacity 與 actual_enrolment 均填 228；本報告未分別揭露兩數。
N29,東湖,113,本期收支餘絀表無單一「本期餘絀」列，而分為「本期稅前餘絀」／「所得稅費用」／「本期稅後餘絀」三列，已依規範照抄未合併。所得稅費用預算數與決算數皆為破折號，填 null。
N29,東湖,113,"業務發展費決算數 3,590,000 元但預算數為空白（未編列預算），係稽查發現而非漏抄。同樣未編列預算而有決算數者：教保費收入減項 (215,449)、延長照顧服務收入淨額 420,570、利息收入 168,287、其他收入 4,618,239、延長照顧服務支出 400,801、其他支出 4,617,879。"
N29,東湖,113,"業務發展準備金（資產面）與業務發展準備（負債面）金額一致，均為 8,180,000 元，與附註二(五)政策說明相符；本期增提 3,590,000 元（4,590,000→8,180,000）恰等於業務發展費決算數 3,590,000 元，內部一致。提列數佔收入合計 33,959,943 元之 10.6%，未逾附註所述 20% 上限（上限約 6,791,989 元）。"
N29,東湖,113,"資遣費準備金（資產面）與資遣費準備（負債面）亦均為 343,928 元，符合附註二(四)「基金數額應與非流動負債數額相符」。"
N29,東湖,113,"【文件本身不一致，非判讀疑義】現金流量表（第 9 頁）「資遣費準備淨變動」本期欄印為破折號（無金額），但資產負債表顯示資遣費準備由 113/7/31 之 223,357 元增至 114/7/31 之 343,928 元，增加 120,571 元；比較期欄則有金額 (105,517)。兩期表達方式不一致。惟現金流量表本身可加總無誤（1,329,850+890+130,153+36,948+175,480+577,910-992,170+105,090=1,364,151），期末現金 11,908,427 元亦與資產負債表現金及銀行存款相符，故推測係將準備金專戶資產與負債之同額變動視為淨額零而未列示，但比較期作法不同。"
N29,東湖,113,"【觀察】業務發展準備金本期增加 3,590,000 元、代管財產減少 681,594 元、購置財產增加 74,300 元等非流動項目變動，均未出現於現金流量表任何調整項目中（資產面與負債面同額變動而互相抵銷），投資活動與籌資活動之淨現金流入皆為破折號。淨額雖不影響現金調節，但相關非現金交易未於現金流量表揭露。"
N29,東湖,113,"【觀察】其他收入決算數 4,618,239 元與其他支出決算數 4,617,879 元幾乎相等（差 360 元），比較期則完全相等（均 3,130,171 元），疑為代收代付性質之收支對開，建議人工確認其性質。"
N29,東湖,113,"【觀察】維護費執行率 130%（預算 190,000 元、決算 246,901 元）為唯一超支科目；雜支執行率僅 28%、業務費 74%、修繕購置費 71%，人事費 88%（少支 2,544,272 元）。"
N29,東湖,113,頁面歸屬已逐頁以頁尾代號確認：p04=N29-4（查核報告）、p05=N29-5（資產負債表）、p06=N29-6（收支餘絀表 113.8.1~114.7.31，本期）、p07=N29-7（收支餘絀表 112.8.1~113.7.31，比較期）、p08=N29-8（淨值變動表）、p09=N29-9（現金流量表）、p10=N29-10（財務報表附註 一、一般概況）、p11=N29-11（附註 二、重大會計政策）。所有數字均以 2.6–3.4 倍放大裁切逐項確認，並經步驟三全部驗算通過。
N29,東湖,113,"附註三(二)1.資遣費準備：「依據非營利幼兒園實施辦法之規定，提撥資遣費準備金餘額如下」揭露表（第14頁）114年7月31日與113年7月31日兩欄均印實際數字（$343,928／$223,357），並非破折號。對照本園111、112學年度報告同一揭露表兩欄皆印「$ -」（資產面科目不存在、負債面105,517未有對應專戶），可見資遣費準備金專戶最遲於113年7月31日（113年報告揭露之期初餘額223,357）已實際入帳，114年7月31日進一步增至343,928，與資產負債表資遣費準備資產／負債同額343,928一致，構成「錢已實際入專戶」之直接文件證據。"
N29,東湖,113,附註二(十一)賸餘款動支第1款（本報告第14頁）僅為單一段落「優先用於該園教保服務人員及其他服務人員之資遣費，及繼續辦理契約期間教保服務人員及其他服務人員之人事費」，未如部分其他園報告分列(1)(2)兩目並載明「晉薪之人事費」及「全數用於繼續辦理契約期間所需之改善該園教學設施、設備項目」等文字；已照本報告實際印刷內容逐字轉錄，未補入他園版本文字。
N30,文中,111,資產負債表 (p.5) 只有一欄期間 (112年7月31日)，無比較期欄位；本園於111年9月30日開園，111學年度為首個學年度，故無比較數。
N30,文中,111,累積餘絀 在資產負債表印為破折號（空白），已記為 null 而非 0；淨值變動表 (p.7) 亦顯示 111年9月30日餘額為 $ - ，可相互驗證。
N30,文中,111,資產負債表未列 業務發展準備金（資產方）及 業務發展準備（負債方）兩科目，故 reserve_asset / reserve_liability 皆為 null（非 0）。
N30,文中,111,收支餘絀表 (p.6) 印出之期間為 111.9.30~112.7.31（自開園日起算），非 111/8/1–112/7/31；受託辦理期間雖自111年8月1日起，但111年9月30日才開園。
N30,文中,111,收支餘絀表無 業務發展費 支出科目，故未列於 lines。
N30,文中,111,"行政管理費 預算數 199,735 但決算數為破折號（空白）→ actual null、執行率空白；係全年未動支之預算項目。"
N30,文中,111,"延後托育支出 (126,732) 與 其他支出 (28,885) 之預算數為空白（未編列預算）而有實際支出；收入方 教保費收入減項、延後托育收入淨額、利息收入、其他收入 之預算數亦均為空白。"
N30,文中,111,"修繕購置費 執行率 214%（決算 264,795 > 預算 123,667），為超支項目。"
N30,文中,111,收入合計、支出合計、本期稅前餘絀、所得稅費用、本期稅後餘絀 各列之執行率欄位在表上為完全空白（非破折號），記為 null。
N30,文中,111,紅色關防印章覆蓋 p.5 / p.6 表頭；以藍色通道分離後表頭與期間標題完全清晰可辨，無殘留辨識問題。所有數字皆於 4–5 倍放大下逐格複核。
N30,文中,112,頁面渲染缺口：data/interim/pages/112/N30_文中/ 目錄僅預先渲染 p04–p16，但原始 PDF（data/raw/資料集/非營利園財報/112學年度/N30文中_112學年度財務報告.pdf）共49頁，內容（含附註三之七其他收入/支出、附註五關係人交易）延伸至更後面的頁碼。本次抽取已自行用 PyMuPDF 以200dpi補渲染 p17–p49 至私有工作目錄（/private/tmp/.../scratchpad/extract_N30_文中_112/raw_physXX.png）以取得附註三、五，並確認 raw_phys17.png 頁尾印為 N30-17（即物理頁碼=印刷頁碼，無偏移）。建議之後將此份報告的 pages 目錄補齊到 p49，避免下次抽取重複這道手續。
N30,文中,112,"附註五揭露之行政管理費(227,891元)與收支餘絀表列示之行政管理費決算數(239,682元)不同，差額11,791元；此為本語料庫常見現象（附註五揭露數＝年末應付受託法人餘額，非全年費用），非報表矛盾——本報告的揭露數(227,891)與113/7/31其他應付款關係人餘額(227,891)完全一致，內部一致。但值得留意：239,682元管理費中僅11,791元(4.9%)於112學年度以現金支付、其餘95.1%於學年度結束時仍列應付未付，現金給付比例明顯偏低（多數同業揭露案例中已付比例遠高於此），建議人工確認是否為契約付款排程正常現象，或與本園為新設園、111學年度行政管理費決算數為0（僅編列預算199,735元、實際未認列）有關。"
N30,文中,112,"資產負債表流動負債「其他應付款」合計1,181,742元，其中僅227,891元可歸屬於附註五揭露之關係人（受託法人）應付款，其餘953,851元之其他應付款構成，財務報表附註未進一步列示明細，本次抽取無法判斷其組成（可能為薪資或其他供應商應付款），僅供後續查核者留意，非已確認之異常。"
N30,文中,112,"附註二(四)資遣費準備金提列上限為「全園專任人員月薪總額之10%」，但報表未揭露專任人員月薪總額，本次抽取無法驗算113年度提列數53,980元是否符合上限，僅記錄以待人工或跨報告比對確認。"
N30,文中,112,"附註二(五)業務發展準備金提列上限為「收入總額之20%」；以收支餘絀表收入合計13,297,430元計算，20%上限為2,659,486元，本年度提列594,200元未超過上限，未見異常。"
N30,文中,112,"本園為新設園（111年9月30日開園），111學年度（111.9.30–112.7.31，不足整年）為首個會計年度，發生虧損550,688元並全數轉入累積餘絀；112學年度轉虧為盈，稅後餘絀1,528,068元，113/7/31累積餘絀仍為負550,688元。業務發展準備金、代管財產兩科目均自112學年度起才首次出現非零金額（111學年度兩科目皆為'-'），屬新設園正常現象，非資料缺漏或錯置。"
N30,文中,112,附註一(六)「核定及實際招收總人數：106名」為合併陳述（單一數字未分別列示核定數與實際數），已依規定將 approved_capacity 與 actual_enrolment 填入同一數值106，並在此註明是合併陳述。
N30,文中,112,收支餘絀表「所得稅費用」列預算數與決算數欄均印為空白/破折號；雖然由本期稅前餘絀與本期稅後餘絀完全相等可反推該列實質為0，但依規則空白格填null而非0，故本欄位budget、actual皆填null，issues中特此註明其反推值為0，避免與'未編列'混淆。
N30,文中,112,已完成步驟三全部驗算（流動資產合計、資產總計、負債及餘絀總計、餘絀總額、收入/支出合計、各科目執行率、現金流量表期末現金與資產負債表現金勾稽、淨值變動表與資產負債表餘絀勾稽），全數通過，細節見回覆說明。另以附表一（收支餘絀表-功能別，N30-23）、附表二（經費流用及匀支檢查表，N30-24）、附表三（各學年收支預決算比較表，N30-25起）及財產目錄明細（N30-30、N30-40）等報告內部其他附表交叉核對主要數字，全部一致，可信度高。
N30,文中,113,本表無「本期餘絀」單一列：收支餘絀表分為「本期稅前餘絀」／「所得稅費用」／「本期稅後餘絀」三列，已照抄未合併。所得稅費用預算數與決算數均為空白（—）。
N30,文中,113,"業務發展費決算數 2,704,670 元未編列預算（預算數為空白），佔支出合計決算數 14,215,626 元之 19.0%。延長照顧服務支出 215,119 元、其他支出 912,668 元同樣未編列預算。此為文件事實，非判讀問題。"
N30,文中,113,"業務發展準備金提列上限疑義（建議人工複核）：附註二(五)載明「至多提列收入總額之百分之二十」。本期提列 2,704,670 元相當於 113 學年度收入合計 14,628,366 元之 18.49%（未超限）；但相當於 112 學年度收入合計 13,297,430 元之 20.34%（超限 45,184 元）。因該規定為「年度結算後三個月內提列」，究應以哪一年度收入總額為基準，報表未明示，故無法自行認定是否違反上限。"
N30,文中,113,"人事費決算數僅為預算數之 79%（少支用 2,048,416 元），業務費僅 45%（少支用 443,047 元）；同期另提列業務發展費 2,704,670 元。人事費短支金額與業務發展準備提列金額相近，建議人工檢視是否有將人事費結餘轉列準備金之情形。"
N30,文中,113,"其他收入決算數 912,668 元與其他支出決算數 912,668 元完全相等（附註均註記為「三」），研判為代收代付性質之流水，非實質收支。"
N30,文中,113,"資產面與負債面準備金金額一致，與附註二(四)(五)(六)之規定相符：業務發展準備金／業務發展準備均為 3,298,870 元；資遣費準備金／資遣費準備均為 153,149 元；代管財產／應付代管財產均為 3,496,344 元；購置財產／應付購置財產均為 148,043 元。本報告無此類不一致。"
N30,文中,113,"業務發展準備由上期 594,200 元增至本期 3,298,870 元，增加數 2,704,670 元，與本期業務發展費決算數完全相符（內部一致）。"
N30,文中,113,"現金流量表（第 9 頁）未列示業務發展準備金、資遣費準備金、代管財產、購置財產之變動。因該四項資產與對應負債同額增減，淨現金影響為零，故現金流量表仍能結平（期末現金 5,077,541 元與資產負債表現金及銀行存款相符）。屬表達方式，非錯誤。"
N30,文中,113,頁面歸屬已逐頁核對頁尾代號，p04~p11 依序為 N30-4 ~ N30-11，全部相符。收支餘絀表有兩頁：第 6 頁為本期（113.8.1~114.7.31），第 7 頁為比較期（112.8.1~113.7.31），已採用第 6 頁。
N30,文中,113,附註第 10 頁核定及實際招收總人數分別載明為 100 名及 97 名（非合併陳述）。
N31,翠中,111,本份為翠中幼兒園第一個學年度（111學年度），三處交叉佐證均一致：(1) 附註一(四)受託辦理期間敘明「111年8月1日至115年7月31日（111年9月30日開園）」；(2) 淨值變動表列示「111年9月30日餘額」累積餘絀、本期餘絀、合計均為$0；(3) 附表七（績效考評，p30）備註1敘明「該園係於111年9月30日開園」。因此本份資產負債表僅本期欄（112/7/31），無比較欄；累積餘絀為空白（填null）；收支餘絀表期間為111.9.30~112.7.31，非整學年12個月。
N31,翠中,111,"資產負債表無「業務發展準備金」（資產面）與「業務發展準備」（負債面）科目，本表無此科目，故reserve_asset/reserve_liability均填null。附註二(五)訂明僅「未發生虧損之年度」得提列業務發展準備金，本學年度本期稅前餘絀為負(517,997)（虧損），故未提列，與收支餘絀表『業務發展費』欄空白一致。"
N31,翠中,111,附註五「關係人交易」一節確實存在（p17），內容為「無。」，並非缺漏該附註；行政管理費決算數亦為空白（未實際支付），兩者互相一致。
N31,翠中,111,note_2(五)業務發展準備金條文含「（家長繳交之費用；其有政府差額補助費者，應合併計算）」括號文字、且無「委託單位或」字樣；(一)所得稅費用採「契約第一學年至第三學年內以實際支付時之金額覈實入帳，第四學年依權責發生制」用語。兩處均屬110學年度版本用語，非113版。
N31,翠中,112,"自行驗算全數通過：流動資產合計3,846,404、非流動資產合計2,267,466、資產總計6,113,870、流動負債合計3,485,001、非流動負債合計2,264,466、負債總額5,749,467、餘絀總額364,403（=累積餘絀-517,997+本期餘絀882,400）、負債及餘絀總計6,113,870=資產總計；收入合計11,876,078與支出合計10,993,678之各細項加總、本期稅前/稅後餘絀882,400，均與資產負債表本期餘絀882,400一致；另以第8頁淨值變動表（113/7/31餘額：累積餘絀(517,997)/本期餘絀882,400/合計364,403）與第9頁現金流量表（期末現金3,798,298，與資產負債表現金及銀行存款一致）交叉驗證全部一致。第16-19頁人事費/業務費/材料費/維護費各細項預算數、決算數加總亦與收支餘絀表總數逐項核對一致。"
N31,翠中,112,"現金流量表未見準備金提存的對應現金流出：112學年度資遣費準備金（資產面）由22,358增至67,026（本期提列44,668，第14頁附註(二)1），業務發展準備金（資產面）由0增至254,018（本期提列254,018，第15頁附註(二)2）；依附註二(四)(五)，兩者均『應以專戶或定期存款方式儲存』。但現金流量表『投資活動之現金流量』本期僅列『存出保證金（增加）$-』，『營業活動』調整項目中亦無對應科目，合計298,686元的準備金增加完全沒有對應的現金流出分錄。無法從現金流量表確認這兩筆準備金是否真的存入專戶／定期存款，還是僅為資產負債表上『資產=負債』的內部分類（資產面科目與負債面科目金額確實逐項相符：資遣費準備金/準備均67,026、業務發展準備金/準備均254,018、代管財產/應付代管財產均1,812,472、購置財產/應付購置財產均130,950），建議人工查核銀行專戶對帳單。"
N31,翠中,112,"附註五揭露之行政管理費（$203,100）、揭露之年末應付受託法人餘額（$203,100），與收支餘絀表列示的行政管理費決算數（$203,100）三者完全相等。這與本語料庫多數報告『揭露數≠收支餘絀表行政管理費』（因揭露數是年末應付款餘額而非全年費用）的常見型態不同；三者相等意味著112學年度的行政管理費全年皆未實際撥付現金給受託法人（年末應付餘額=全年應付金額），並非報表矛盾，僅記錄供後續分析參考。"
N31,翠中,112,note_2 措辭與同園111學年度報告版本有實質差異，顯示會計政策文字並非逐年不變：(1)(一)所得稅：111學年度版為『契約第一學年至第三學年內以實際支付時之金額覈實入帳，第四學年依權責發生制調整』，112學年度版改為『契約期間內以實際支付時之金額覈實入帳，但非屬所得稅正常繳納期間...不得以非營利幼兒園營運成本支應』；(2)(五)業務發展準備金分母：111學年度版括號註明『（家長繳交之費用；其有政府差額補助費者，應合併計算）』，112學年度版僅作『收入總額』無括號說明；(3)(十)10累積餘絀用途：111學年度版為『應優先提撥為當學年度之資遣費準備金...如有賸餘，始得...同意後流出』，112學年度版改為『限用於修繕購置費，報經...同意後支用』，且新增第11項『以前契約期間產生之業務發展準備金及累積餘絀，應依...第三十四條第二項賸餘款之處理規定辦理』（111學年度版無此項）。抽取時已依112學年度報告原文逐字轉錄，未套用111學年度措辭；下游分析引用『收入總額』分母或『累積餘絀』限制時應以當年度報告原文為準。
N31,翠中,112,影像目錄原僅渲染至p16（N31-16），但該報告內容延伸更遠：核對頁尾代號後確認財務報表附註（一般概況至法源依據）實際結束於p23（N31-23），p24起為附表一『收支餘絀表-功能別』等補充附表，p24之後續有p30左右之績效考評相關附表、直至p41（N31-41，會計師查核簽證情形評分表）。為找到附註三（其他收入/支出，落於p20）與附註五（關係人交易，落於p22），本次自PDF（data/raw/資料集/非營利園財報/112學年度/N31翠中_112學年度財務報告.pdf，共41頁）另行以200dpi渲染p17-p41至私有工作目錄，其餘p24-p41經確認為補充附表與考評表，非本次schema所需之財務報表附註內容，未逐頁抄錄。
N31,翠中,112,頁面歸屬防呆：抽取前將p04-p16複本md5/檔案大小與來源比對一致；p05起每頁均核對頁尾代號為N31-5至N31-23（及自行渲染之N31-24、N31-41），且頁首標題均印『新北市翠中非營利幼兒園（委託財團法人三之三生命教育基金會辦理）』，未發現與其他園（如中平、中園）混頁之情形。
N31,翠中,112,"附註一(六)『核定及實際招收總人數：分別為90名及88名』為分列陳述（非合併成單一數字），核定90、實際88；4年核定總營運成本41,750,591元、保險金額14,500,000元（第15頁）等非schema必填欄位資訊已核閱但未納入輸出。"
N31,翠中,113,"本報告收支餘絀表無單一「本期餘絀」列，改分為「本期稅前餘絀」/「所得稅費用」/「本期稅後餘絀」三列，已依規定照抄不合併；資產負債表則印為「本期餘絀」402,885，與收支餘絀表之本期稅後餘絀 402,885 相符。"
N31,翠中,113,本表無「公共事務管理費」科目（第13頁附註之會計政策文字曾提及該名詞，但收支餘絀表未列此科目）；填 null 以區別於漏抄。
